route_run_id,route_pair,route_pair_label,weight_id,distance_weight,population_weight,traffic_weight,airspace_weight,route_distance_km,total_weighted_score,path_nodes,dbscan_cluster,dbscan_cluster_source
chi_clow_to_midway_0153,clow_to_midway,Clow International Airport to Midway International Airport,w_0153,0.2,0.4,0.1,0.3,49.16295090390303,35.665581017073414,84,dbscan_001,dbscan_002
chi_clow_to_midway_0154,clow_to_midway,Clow International Airport to Midway International Airport,w_0154,0.2,0.4,0.2,0.2,49.16295090389756,37.53409040693055,84,dbscan_001,dbscan_002
chi_clow_to_midway_0155,clow_to_midway,Clow International Airport to Midway International Airport,w_0155,0.2,0.4,0.3,0.1,49.9913780286465,38.97106738696006,84,dbscan_001,dbscan_002
chi_clow_to_midway_0156,clow_to_midway,Clow International Airport to Midway International Airport,w_0156,0.2,0.4,0.4,0.0,51.9411254969525,39.70077035040526,85,dbscan_001,dbscan_002
chi_clow_to_midway_0157,clow_to_midway,Clow International Airport to Midway International Airport,w_0157,0.2,0.5,0.0,0.3,49.87005768508821,32.44399986178997,85,dbscan_001,dbscan_002
chi_clow_to_midway_0158,clow_to_midway,Clow International Airport to Midway International Airport,w_0158,0.2,0.5,0.1,0.2,50.28427124746,34.23878157151324,85,dbscan_001,dbscan_002
chi_clow_to_midway_0159,clow_to_midway,Clow International Airport to Midway International Airport,w_0159,0.2,0.5,0.2,0.1,50.28427124745848,35.81721050908963,85,dbscan_001,dbscan_002
chi_clow_to_midway_0160,clow_to_midway,Clow International Airport to Midway International Airport,w_0160,0.2,0.5,0.3,0.0,50.99137802864519,37.01127154010746,86,dbscan_001,dbscan_002
chi_clow_to_midway_0161,clow_to_midway,Clow International Airport to Midway International Airport,w_0161,0.2,0.6,0.0,0.2,50.284271247461206,30.661862753164087,85,dbscan_001,dbscan_002
chi_clow_to_midway_0162,clow_to_midway,Clow International Airport to Midway International Airport,w_0162,0.2,0.6,0.1,0.1,50.28427124746,32.274037317411015,85,dbscan_001,dbscan_002
chi_clow_to_midway_0163,clow_to_midway,Clow International Airport to Midway International Airport,w_0163,0.2,0.6,0.2,0.0,50.28427124745913,33.63736785225581,85,dbscan_001,dbscan_002
chi_clow_to_midway_0164,clow_to_midway,Clow International Airport to Midway International Airport,w_0164,0.2,0.7,0.0,0.1,50.284271247461206,28.70037025932072,85,dbscan_001,dbscan_002
chi_clow_to_midway_0165,clow_to_midway,Clow International Airport to Midway International Airport,w_0165,0.2,0.7,0.1,0.0,50.28427124745913,30.19761745507641,85,dbscan_001,dbscan_002
chi_clow_to_midway_0166,clow_to_midway,Clow International Airport to Midway International Airport,w_0166,0.2,0.8,0.0,0.0,50.28427124745518,26.738877765475657,85,dbscan_001,dbscan_002
chi_clow_to_midway_0167,clow_to_midway,Clow International Airport to Midway International Airport,w_0167,0.3,0.0,0.0,0.7,49.16295090390293,40.83421919824634,84,dbscan_001,dbscan_002
chi_clow_to_midway_0168,clow_to_midway,Clow International Airport to Midway International Airport,w_0168,0.3,0.0,0.1,0.6,47.92031021678353,42.80973208566044,84,dbscan_001,dbscan_002
chi_clow_to_midway_0169,clow_to_midway,Clow International Airport to Midway International Airport,w_0169,0.3,0.0,0.2,0.5,48.74873734153049,44.41057112536461,84,dbscan_001,dbscan_002
chi_clow_to_midway_0170,clow_to_midway,Clow International Airport to Midway International Airport,w_0170,0.3,0.0,0.3,0.4,48.74873734153104,45.76012439524287,84,dbscan_001,dbscan_002
chi_clow_to_midway_0171,clow_to_midway,Clow International Airport to Midway International Airport,w_0171,0.3,0.0,0.4,0.3,49.991378028643545,47.0127852839444,84,dbscan_001,dbscan_002
chi_clow_to_midway_0172,clow_to_midway,Clow International Airport to Midway International Airport,w_0172,0.3,0.0,0.5,0.2,50.40559159101839,48.02072092238008,84,dbscan_001,dbscan_002
chi_clow_to_midway_0173,clow_to_midway,Clow International Airport to Midway International Airport,w_0173,0.3,0.0,0.6,0.1,50.40559159101826,48.91937570889389,84,dbscan_001,dbscan_002
chi_clow_to_midway_0174,clow_to_midway,Clow International Airport to Midway International Airport,w_0174,0.3,0.0,0.7,0.0,50.40559159101826,49.67913148097769,84,dbscan_001,dbscan_002
chi_clow_to_midway_0175,clow_to_midway,Clow International Airport to Midway International Airport,w_0175,0.3,0.1,0.0,0.6,49.991378028647816,40.69269999726578,84,dbscan_001,dbscan_002
chi_clow_to_midway_0176,clow_to_midway,Clow International Airport to Midway International Airport,w_0176,0.3,0.1,0.1,0.5,48.33452377915685,42.81955974365143,84,dbscan_001,dbscan_002
chi_clow_to_midway_0177,clow_to_midway,Clow International Airport to Midway International Airport,w_0177,0.3,0.1,0.2,0.4,49.57716446627482,44.53414299286318,84,dbscan_001,dbscan_002
chi_clow_to_midway_0178,clow_to_midway,Clow International Airport to Midway International Airport,w_0178,0.3,0.1,0.3,0.3,48.748737341529406,45.93138729614231,84,dbscan_001,dbscan_002
chi_clow_to_midway_0179,clow_to_midway,Clow International Airport to Midway International Airport,w_0179,0.3,0.1,0.4,0.2,49.16295090390316,47.23017224700159,84,dbscan_001,dbscan_002
chi_clow_to_midway_0180,clow_to_midway,Clow International Airport to Midway International Airport,w_0180,0.3,0.1,0.5,0.1,50.40559159102145,48.30920155114088,84,dbscan_001,dbscan_002
chi_clow_to_midway_0181,clow_to_midway,Clow International Airport to Midway International Airport,w_0181,0.3,0.1,0.6,0.0,50.40559159102144,49.17722997957378,84,dbscan_001,dbscan_002
chi_clow_to_midway_0182,clow_to_midway,Clow International Airport to Midway International Airport,w_0182,0.3,0.2,0.0,0.5,48.33452377915509,39.76639740576114,84,dbscan_001,dbscan_002
chi_clow_to_midway_0183,clow_to_midway,Clow International Airport to Midway International Airport,w_0183,0.3,0.2,0.1,0.4,48.748737341529285,41.84443151742775,84,dbscan_001,dbscan_002
chi_clow_to_midway_0184,clow_to_midway,Clow International Airport to Midway International Airport,w_0184,0.3,0.2,0.2,0.3,48.74873734152699,43.53517815517978,84,dbscan_001,dbscan_002
chi_clow_to_midway_0185,clow_to_midway,Clow International Airport to Midway International Airport,w_0185,0.3,0.2,0.3,0.2,48.748737341529406,45.1083069854522,84,dbscan_001,dbscan_002
chi_clow_to_midway_0186,clow_to_midway,Clow International Airport to Midway International Airport,w_0186,0.3,0.2,0.4,0.1,49.16295090390393,46.39247835426264,84,dbscan_001,dbscan_002
chi_clow_to_midway_0187,clow_to_midway,Clow International Airport to Midway International Airport,w_0187,0.3,0.2,0.5,0.0,50.69848480983365,47.33152747725114,85,dbscan_001,dbscan_002
chi_clow_to_midway_0188,clow_to_midway,Clow International Airport to Midway International Airport,w_0188,0.3,0.3,0.0,0.4,48.74873734152819,38.71567892766994,84,dbscan_001,dbscan_002
chi_clow_to_midway_0189,clow_to_midway,Clow International Airport to Midway International Airport,w_0189,0.3,0.3,0.1,0.3,48.74873734152874,40.67646354227317,84,dbscan_001,dbscan_002
chi_clow_to_midway_0190,clow_to_midway,Clow International Airport to Midway International Airport,w_0190,0.3,0.3,0.2,0.2,48.74873734152699,42.514682148091154,84,dbscan_001,dbscan_002
chi_clow_to_midway_0191,clow_to_midway,Clow International Airport to Midway International Airport,w_0191,0.3,0.3,0.3,0.1,48.74873734152788,44.07576671111318,84,dbscan_001,dbscan_002
chi_clow_to_midway_0192,clow_to_midway,Clow International Airport to Midway International Airport,w_0192,0.3,0.3,0.4,0.0,50.69848480983365,45.07789793351954,85,dbscan_001,dbscan_002
chi_clow_to_midway_0193,clow_to_midway,Clow International Airport to Midway International Airport,w_0193,0.3,0.4,0.0,0.3,48.74873734152994,37.60038776551047,84,dbscan_001,dbscan_002
chi_clow_to_midway_0194,clow_to_midway,Clow International Airport to Midway International Airport,w_0194,0.3,0.4,0.1,0.2,49.16295090389756,39.47800972127613,84,dbscan_001,dbscan_002
chi_clow_to_midway_0195,clow_to_midway,Clow International Airport to Midway International Airport,w_0195,0.3,0.4,0.2,0.1,49.57716446627209,41.20879896422144,84,dbscan_001,dbscan_002
chi_clow_to_midway_0196,clow_to_midway,Clow International Airport to Midway International Airport,w_0196,0.3,0.4,0.3,0.0,49.99137802864529,42.37607482039122,84,dbscan_001,dbscan_002
chi_clow_to_midway_0197,clow_to_midway,Clow International Airport to Midway International Airport,w_0197,0.3,0.5,0.0,0.2,49.45584412271567,36.138779997452815,85,dbscan_001,dbscan_002
chi_clow_to_midway_0198,clow_to_midway,Clow International Airport to Midway International Airport,w_0198,0.3,0.5,0.1,0.1,50.28427124745759,37.818963020144814,85,dbscan_001,dbscan_002
chi_clow_to_midway_0199,clow_to_midway,Clow International Airport to Midway International Airport,w_0199,0.3,0.5,0.2,0.0,50.28427124745913,39.18172176647796,85,dbscan_001,dbscan_002
chi_clow_to_midway_0200,clow_to_midway,Clow International Airport to Midway International Airport,w_0200,0.3,0.6,0.0,0.1,50.284271247461206,34.2470978350957,85,dbscan_001,dbscan_002
chi_clow_to_midway_0201,clow_to_midway,Clow International Airport to Midway International Airport,w_0201,0.3,0.6,0.1,0.0,50.28427124745913,35.74197136929857,85,dbscan_001,dbscan_002
chi_clow_to_midway_0202,clow_to_midway,Clow International Airport to Midway International Airport,w_0202,0.3,0.7,0.0,0.0,50.28427124745518,32.28560534124978,85,dbscan_001,dbscan_002
chi_clow_to_midway_0203,clow_to_midway,Clow International Airport to Midway International Airport,w_0203,0.4,0.0,0.0,0.6,47.920310216783086,44.74167146574501,84,dbscan_001,dbscan_002
chi_clow_to_midway_0204,clow_to_midway,Clow International Airport to Midway International Airport,w_0204,0.4,0.0,0.1,0.5,47.50609665440922,46.63425099355254,84,dbscan_001,dbscan_002
chi_clow_to_midway_0205,clow_to_midway,Clow International Airport to Midway International Airport,w_0205,0.4,0.0,0.2,0.4,47.506096654407365,48.19611495805492,84,dbscan_001,dbscan_002
chi_clow_to_midway_0206,clow_to_midway,Clow International Airport to Midway International Airport,w_0206,0.4,0.0,0.3,0.3,48.33452377915433,49.5381740819938,84,dbscan_001,dbscan_002
chi_clow_to_midway_0207,clow_to_midway,Clow International Airport to Midway International Airport,w_0207,0.4,0.0,0.4,0.2,47.920310216784856,50.782105895688446,84,dbscan_001,dbscan_002
chi_clow_to_midway_0208,clow_to_midway,Clow International Airport to Midway International Airport,w_0208,0.4,0.0,0.5,0.1,48.74873734152852,51.92551853727943,84,dbscan_001,dbscan_002
chi_clow_to_midway_0209,clow_to_midway,Clow International Airport to Midway International Airport,w_0209,0.4,0.0,0.6,0.0,50.40559159101826,52.76558001897032,84,dbscan_001,dbscan_002
chi_clow_to_midway_0210,clow_to_midway,Clow International Airport to Midway International Airport,w_0210,0.4,0.1,0.0,0.5,48.33452377915509,44.590629027889015,84,dbscan_001,dbscan_002
chi_clow_to_midway_0211,clow_to_midway,Clow International Airport to Midway International Airport,w_0211,0.4,0.1,0.1,0.4,48.33452377915685,46.60519347826575,84,dbscan_001,dbscan_002
chi_clow_to_midway_0212,clow_to_midway,Clow International Airport to Midway International Airport,w_0212,0.4,0.1,0.2,0.3,48.33452377915631,48.28525717361309,84,dbscan_001,dbscan_002
chi_clow_to_midway_0213,clow_to_midway,Clow International Airport to Midway International Airport,w_0213,0.4,0.1,0.3,0.2,48.748737341529406,49.67179364582737,84,dbscan_001,dbscan_002
chi_clow_to_midway_0214,clow_to_midway,Clow International Airport to Midway International Airport,w_0214,0.4,0.1,0.4,0.1,48.74873734153018,50.98694950587402,84,dbscan_001,dbscan_002
chi_clow_to_midway_0215,clow_to_midway,Clow International Airport to Midway International Airport,w_0215,0.4,0.1,0.5,0.0,49.16295090390612,52.171075606921946,84,dbscan_001,dbscan_002
chi_clow_to_midway_0216,clow_to_midway,Clow International Airport to Midway International Airport,w_0216,0.4,0.2,0.0,0.4,48.33452377915509,43.554493087521095,84,dbscan_001,dbscan_002
chi_clow_to_midway_0217,clow_to_midway,Clow International Airport to Midway International Airport,w_0217,0.4,0.2,0.1,0.3,48.33452377915389,45.61312927607575,84,dbscan_001,dbscan_002
chi_clow_to_midway_0218,clow_to_midway,Clow International Airport to Midway International Airport,w_0218,0.4,0.2,0.2,0.2,48.74873734152699,47.330340761690536,84,dbscan_001,dbscan_002
chi_clow_to_midway_0219,clow_to_midway,Clow International Airport to Midway International Airport,w_0219,0.4,0.2,0.3,0.1,48.748737341529406,48.84871333513725,84,dbscan_001,dbscan_002
chi_clow_to_midway_0220,clow_to_midway,Clow International Airport to Midway International Airport,w_0220,0.4,0.2,0.4,0.0,49.57716446627583,50.07179265974584,84,dbscan_001,dbscan_002
chi_clow_to_midway_0221,clow_to_midway,Clow International Airport to Midway International Airport,w_0221,0.4,0.3,0.0,0.3,48.33452377915509,42.51835714715317,84,dbscan_001,dbscan_002
chi_clow_to_midway_0222,clow_to_midway,Clow International Airport to Midway International Airport,w_0222,0.4,0.3,0.1,0.2,48.74873734152633,44.47330638970162,84,dbscan_001,dbscan_002
chi_clow_to_midway_0223,clow_to_midway,Clow International Airport to Midway International Airport,w_0223,0.4,0.3,0.2,0.1,48.74873734152788,46.30218942082424,84,dbscan_001,dbscan_002
chi_clow_to_midway_0224,clow_to_midway,Clow International Airport to Midway International Airport,w_0224,0.4,0.3,0.3,0.0,49.57716446627352,47.601169713492,84,dbscan_001,dbscan_002
chi_clow_to_midway_0225,clow_to_midway,Clow International Airport to Midway International Airport,w_0225,0.4,0.4,0.0,0.2,48.74873734152994,41.40071004998394,84,dbscan_001,dbscan_002
chi_clow_to_midway_0226,clow_to_midway,Clow International Airport to Midway International Airport,w_0226,0.4,0.4,0.1,0.1,49.16295090389756,43.1946025052311,84,dbscan_001,dbscan_002
chi_clow_to_midway_0227,clow_to_midway,Clow International Airport to Midway International Airport,w_0227,0.4,0.4,0.2,0.0,49.99137802864463,44.675382704978034,84,dbscan_001,dbscan_002
chi_clow_to_midway_0228,clow_to_midway,Clow International Airport to Midway International Airport,w_0228,0.4,0.5,0.0,0.1,49.87005768508877,39.777991971731225,85,dbscan_001,dbscan_002
chi_clow_to_midway_0229,clow_to_midway,Clow International Airport to Midway International Airport,w_0229,0.4,0.5,0.1,0.0,50.28427124745913,41.28632528352074,85,dbscan_001,dbscan_002
chi_clow_to_midway_0230,clow_to_midway,Clow International Airport to Midway International Airport,w_0230,0.4,0.6,0.0,0.0,50.28427124745518,37.83233291702391,85,dbscan_001,dbscan_002
chi_clow_to_midway_0231,clow_to_midway,Clow International Airport to Midway International Airport,w_0231,0.5,0.0,0.0,0.5,47.09188309203799,48.49313430872231,84,dbscan_001,dbscan_002
chi_clow_to_midway_0232,clow_to_midway,Clow International Airport to Midway International Airport,w_0232,0.5,0.0,0.1,0.4,47.091883092034266,50.27581694754393,84,dbscan_001,dbscan_002
chi_clow_to_midway_0233,clow_to_midway,Clow International Airport to Midway International Airport,w_0233,0.5,0.0,0.2,0.3,47.09188309203734,51.75771629402391,84,dbscan_001,dbscan_002
chi_clow_to_midway_0234,clow_to_midway,Clow International Airport to Midway International Airport,w_0234,0.5,0.0,0.3,0.2,47.09188309203789,53.19023548610276,84,dbscan_001,dbscan_002
chi_clow_to_midway_0235,clow_to_midway,Clow International Airport to Midway International Airport,w_0235,0.5,0.0,0.4,0.1,47.92031021678496,54.41706931597992,84,dbscan_001,dbscan_002
chi_clow_to_midway_0236,clow_to_midway,Clow International Airport to Midway International Airport,w_0236,0.5,0.0,0.5,0.0,47.92031021678484,55.47670934538898,84,dbscan_001,dbscan_002
chi_clow_to_midway_0237,clow_to_midway,Clow International Airport to Midway International Airport,w_0237,0.5,0.1,0.0,0.4,47.92031021678177,48.33199829769302,84,dbscan_001,dbscan_002
chi_clow_to_midway_0238,clow_to_midway,Clow International Airport to Midway International Airport,w_0238,0.5,0.1,0.1,0.3,48.33452377915455,50.3758448918182,84,dbscan_001,dbscan_002
chi_clow_to_midway_0239,clow_to_midway,Clow International Airport to Midway International Airport,w_0239,0.5,0.1,0.2,0.2,48.33452377915697,51.96899980364542,84,dbscan_001,dbscan_002
chi_clow_to_midway_0240,clow_to_midway,Clow International Airport to Midway International Airport,w_0240,0.5,0.1,0.3,0.1,48.33452377915697,53.35948700812732,84,dbscan_001,dbscan_002
chi_clow_to_midway_0241,clow_to_midway,Clow International Airport to Midway International Airport,w_0241,0.5,0.1,0.4,0.0,48.74873734153018,54.67852139681047,84,dbscan_001,dbscan_002
chi_clow_to_midway_0242,clow_to_midway,Clow International Airport to Midway International Airport,w_0242,0.5,0.2,0.0,0.3,48.33452377915509,47.34258876928104,84,dbscan_001,dbscan_002
chi_clow_to_midway_0243,clow_to_midway,Clow International Airport to Midway International Airport,w_0243,0.5,0.2,0.1,0.2,48.33452377915389,49.349337148663096,84,dbscan_001,dbscan_002
chi_clow_to_midway_0244,clow_to_midway,Clow International Airport to Midway International Airport,w_0244,0.5,0.2,0.2,0.1,48.33452377915544,51.06973475398016,84,dbscan_001,dbscan_002
chi_clow_to_midway_0245,clow_to_midway,Clow International Airport to Midway International Airport,w_0245,0.5,0.2,0.3,0.0,48.74873734153018,52.5427811731899,84,dbscan_001,dbscan_002
chi_clow_to_midway_0246,clow_to_midway,Clow International Airport to Midway International Airport,w_0246,0.5,0.3,0.0,0.2,48.33452377915685,46.2830200083388,84,dbscan_001,dbscan_002
chi_clow_to_midway_0247,clow_to_midway,Clow International Airport to Midway International Airport,w_0247,0.5,0.3,0.1,0.1,48.33452377915389,48.224955422710224,84,dbscan_001,dbscan_002
chi_clow_to_midway_0248,clow_to_midway,Clow International Airport to Midway International Airport,w_0248,0.5,0.3,0.2,0.0,49.57716446627352,49.974425167193,84,dbscan_001,dbscan_002
chi_clow_to_midway_0249,clow_to_midway,Clow International Airport to Midway International Airport,w_0249,0.5,0.4,0.0,0.1,49.45584412271567,45.09715338814183,85,dbscan_001,dbscan_002
chi_clow_to_midway_0250,clow_to_midway,Clow International Airport to Midway International Airport,w_0250,0.5,0.4,0.1,0.0,49.87005768508735,46.79693595100005,85,dbscan_001,dbscan_002
chi_clow_to_midway_0251,clow_to_midway,Clow International Airport to Midway International Airport,w_0251,0.5,0.5,0.0,0.0,50.28427124745518,43.37906049279805,85,dbscan_001,dbscan_002
chi_clow_to_midway_0252,clow_to_midway,Clow International Airport to Midway International Airport,w_0252,0.6,0.0,0.0,0.4,47.09188309203799,52.11410339616827,84,dbscan_001,dbscan_002
chi_clow_to_midway_0253,clow_to_midway,Clow International Airport to Midway International Airport,w_0253,0.6,0.0,0.1,0.3,47.09188309203679,53.84779408364287,84,dbscan_001,dbscan_002
chi_clow_to_midway_0254,clow_to_midway,Clow International Airport to Midway International Airport,w_0254,0.6,0.0,0.2,0.2,47.09188309203734,55.29987308792185,84,dbscan_001,dbscan_002
chi_clow_to_midway_0255,clow_to_midway,Clow International Airport to Midway International Airport,w_0255,0.6,0.0,0.3,0.1,47.09188309203811,56.68737848015439,84,dbscan_001,dbscan_002
chi_clow_to_midway_0256,clow_to_midway,Clow International Airport to Midway International Airport,w_0256,0.6,0.0,0.4,0.0,47.50609665441054,57.872526419431125,84,dbscan_001,dbscan_002
chi_clow_to_midway_0257,clow_to_midway,Clow International Airport to Midway International Airport,w_0257,0.6,0.1,0.0,0.3,47.92031021678177,52.06112586444564,84,dbscan_001,dbscan_002
chi_clow_to_midway_0258,clow_to_midway,Clow International Airport to Midway International Airport,w_0258,0.6,0.1,0.1,0.2,47.091883092037335,54.077575836723554,84,dbscan_001,dbscan_002
chi_clow_to_midway_0259,clow_to_midway,Clow International Airport to Midway International Airport,w_0259,0.6,0.1,0.2,0.1,47.09188309203867,55.62407959009094,84,dbscan_001,dbscan_002
chi_clow_to_midway_0260,clow_to_midway,Clow International Airport to Midway International Airport,w_0260,0.6,0.1,0.3,0.0,47.09188309203823,56.974947419006256,84,dbscan_001,dbscan_002
chi_clow_to_midway_0261,clow_to_midway,Clow International Airport to Midway International Airport,w_0261,0.6,0.2,0.0,0.2,48.33452377915509,51.13068445104099,84,dbscan_001,dbscan_002
chi_clow_to_midway_0262,clow_to_midway,Clow International Airport to Midway International Airport,w_0262,0.6,0.2,0.1,0.1,48.33452377915389,53.08554502125044,84,dbscan_001,dbscan_002
chi_clow_to_midway_0263,clow_to_midway,Clow International Airport to Midway International Airport,w_0263,0.6,0.2,0.2,0.0,48.33452377915544,54.74989483545077,84,dbscan_001,dbscan_002
chi_clow_to_midway_0264,clow_to_midway,Clow International Airport to Midway International Airport,w_0264,0.6,0.3,0.0,0.1,48.33452377915685,50.02473464343921,84,dbscan_001,dbscan_002
chi_clow_to_midway_0265,clow_to_midway,Clow International Airport to Midway International Airport,w_0265,0.6,0.3,0.1,0.0,48.33452377915478,51.92931173285075,84,dbscan_001,dbscan_002
chi_clow_to_midway_0266,clow_to_midway,Clow International Airport to Midway International Airport,w_0266,0.6,0.4,0.0,0.0,49.45584412271085,48.73005086760491,85,dbscan_001,dbscan_002
chi_clow_to_midway_0267,clow_to_midway,Clow International Airport to Midway International Airport,w_0267,0.7,0.0,0.0,0.3,47.09188309203799,55.73507248361422,84,dbscan_001,dbscan_002
chi_clow_to_midway_0268,clow_to_midway,Clow International Airport to Midway International Airport,w_0268,0.7,0.0,0.1,0.2,47.09188309203679,57.40538546112933,84,dbscan_001,dbscan_002
chi_clow_to_midway_0269,clow_to_midway,Clow International Airport to Midway International Airport,w_0269,0.7,0.0,0.2,0.1,47.09188309203789,58.835231089353336,84,dbscan_001,dbscan_002
chi_clow_to_midway_0270,clow_to_midway,Clow International Airport to Midway International Airport,w_0270,0.7,0.0,0.3,0.0,47.09188309203798,60.07073152624773,84,dbscan_001,dbscan_002
chi_clow_to_midway_0271,clow_to_midway,Clow International Airport to Midway International Airport,w_0271,0.7,0.1,0.0,0.2,47.09188309203613,55.758917605622806,84,dbscan_001,dbscan_002
chi_clow_to_midway_0272,clow_to_midway,Clow International Airport to Midway International Airport,w_0272,0.7,0.1,0.1,0.1,47.091883092037335,57.58462698457309,84,dbscan_001,dbscan_002
chi_clow_to_midway_0273,clow_to_midway,Clow International Airport to Midway International Airport,w_0273,0.7,0.1,0.2,0.0,47.09188309203867,59.07758038590157,84,dbscan_001,dbscan_002
chi_clow_to_midway_0274,clow_to_midway,Clow International Airport to Midway International Airport,w_0274,0.7,0.2,0.0,0.1,48.33452377915685,54.887697903532384,84,dbscan_001,dbscan_002
chi_clow_to_midway_0275,clow_to_midway,Clow International Airport to Midway International Airport,w_0275,0.7,0.2,0.1,0.0,48.33452377915478,56.78990133139111,84,dbscan_001,dbscan_002
chi_clow_to_midway_0276,clow_to_midway,Clow International Airport to Midway International Airport,w_0276,0.7,0.3,0.0,0.0,48.33452377915268,53.766449278535504,84,dbscan_001,dbscan_002
chi_clow_to_midway_0277,clow_to_midway,Clow International Airport to Midway International Airport,w_0277,0.8,0.0,0.0,0.2,47.09188309203799,59.35604157106019,84,dbscan_001,dbscan_002
chi_clow_to_midway_0278,clow_to_midway,Clow International Airport to Midway International Airport,w_0278,0.8,0.0,0.1,0.1,47.09188309203734,60.94892641693653,84,dbscan_001,dbscan_002
chi_clow_to_midway_0279,clow_to_midway,Clow International Airport to Midway International Airport,w_0279,0.8,0.0,0.2,0.0,47.09188309203798,62.24648093281586,84,dbscan_001,dbscan_002
chi_clow_to_midway_0280,clow_to_midway,Clow International Airport to Midway International Airport,w_0280,0.8,0.1,0.0,0.1,47.09188309203613,59.27185584758816,84,dbscan_001,dbscan_002
chi_clow_to_midway_0281,clow_to_midway,Clow International Airport to Midway International Airport,w_0281,0.8,0.1,0.1,0.0,47.09188309203636,61.08671532820029,84,dbscan_001,dbscan_002
chi_clow_to_midway_0282,clow_to_midway,Clow International Airport to Midway International Airport,w_0282,0.8,0.2,0.0,0.0,48.33452377915268,58.629412538628095,84,dbscan_001,dbscan_002
chi_clow_to_midway_0283,clow_to_midway,Clow International Airport to Midway International Airport,w_0283,0.9,0.0,0.0,0.1,47.09188309203799,62.97701065850615,84,dbscan_001,dbscan_002
chi_clow_to_midway_0284,clow_to_midway,Clow International Airport to Midway International Airport,w_0284,0.9,0.0,0.1,0.0,47.09188309203798,64.422230339384,84,dbscan_001,dbscan_002
chi_clow_to_midway_0285,clow_to_midway,Clow International Airport to Midway International Airport,w_0285,0.9,0.1,0.0,0.0,47.09188309203438,62.78479408955127,84,dbscan_001,dbscan_002
chi_clow_to_midway_0286,clow_to_midway,Clow International Airport to Midway International Airport,w_0286,1.0,0.0,0.0,0.0,47.09188309202003,66.59797974592679,84,dbscan_020,dbscan_noise_018
chi_clow_to_midway_0287,clow_to_midway,Clow International Airport to Midway International Airport,w_0287,0.25,0.25,0.25,0.25,48.74873734152699,41.92764457800379,84,dbscan_001,dbscan_002
chi_clow_to_ohare_0001,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0001,0.0,0.0,0.0,1.0,171.5391052434038,21.433311483346,301,dbscan_012,dbscan_noise_001
chi_clow_to_ohare_0002,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0002,0.0,0.0,0.1,0.9,74.05382386917209,25.976195764578808,111,dbscan_013,dbscan_noise_002
chi_clow_to_ohare_0003,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0003,0.0,0.0,0.2,0.8,74.05382386917181,28.20848705794162,111,dbscan_014,dbscan_noise_003
chi_clow_to_ohare_0004,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0004,0.0,0.0,0.3,0.7,76.2964645562956,30.434172660993173,113,dbscan_015,dbscan_noise_004
chi_clow_to_ohare_0005,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0005,0.0,0.0,0.4,0.6,288.7738541391161,30.52384825113348,509,dbscan_006,dbscan_001
chi_clow_to_ohare_0006,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0006,0.0,0.0,0.5,0.5,289.4809609203029,30.017907267684546,510,dbscan_006,dbscan_001
chi_clow_to_ohare_0007,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0007,0.0,0.0,0.6,0.4,288.7738541391154,29.386923670785187,509,dbscan_006,dbscan_001
chi_clow_to_ohare_0008,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0008,0.0,0.0,0.7,0.3,288.77385413911713,28.71718582725579,509,dbscan_006,dbscan_001
chi_clow_to_ohare_0009,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0009,0.0,0.0,0.8,0.2,256.3830864540446,26.75186928776388,446,dbscan_016,dbscan_noise_005
chi_clow_to_ohare_0010,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0010,0.0,0.0,0.9,0.1,255.7973000164181,23.94611594254107,444,dbscan_017,dbscan_noise_006
chi_clow_to_ohare_0011,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0011,0.0,0.0,1.0,0.0,249.57021341521576,20.789605735936668,411,dbscan_018,dbscan_noise_007
chi_clow_to_ohare_0012,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0012,0.0,0.1,0.0,0.9,63.44722215136886,26.3070054556754,96,dbscan_007,dbscan_002
chi_clow_to_ohare_0013,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0013,0.0,0.1,0.1,0.8,61.5685424949183,29.467178883947835,91,dbscan_007,dbscan_002
chi_clow_to_ohare_0014,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0014,0.0,0.1,0.2,0.7,57.32590180780537,32.02601157372914,85,dbscan_004,dbscan_003
chi_clow_to_ohare_0015,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0015,0.0,0.1,0.3,0.6,58.03300858899137,34.28753582453888,86,dbscan_004,dbscan_003
chi_clow_to_ohare_0016,clow_to_ohare,Clow International Airport to O'Hare International Airport,w_0016,0.0,0.1,0.4,0.5,322.91956085990256,36.38487816052467,544,dbscan_019,dbscan_noise_008
