route_run_id,route_pair,route_pair_label,route_variant,traffic_dataset,weight_id,distance_weight,population_weight,traffic_weight,airspace_weight,barycentric_x,barycentric_y,barycentric_z
chi_clow_to_ohare_0251,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_143,ohare_2026-03-07_1s_15nm_bbox,w_0251,0.5,0.5,0.0,0.0,1.0,0.0,0.0
chi_clow_to_ohare_0252,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_005,ohare_2026-03-07_1s_15nm_bbox,w_0252,0.6,0.0,0.0,0.4,0.19999999999999996,0.19999999999999996,1.0
chi_clow_to_ohare_0253,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_004,ohare_2026-03-07_1s_15nm_bbox,w_0253,0.6,0.0,0.1,0.3,0.2,0.39999999999999997,0.8
chi_clow_to_ohare_0254,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_003,ohare_2026-03-07_1s_15nm_bbox,w_0254,0.6,0.0,0.2,0.2,0.19999999999999996,0.6000000000000001,0.6
chi_clow_to_ohare_0255,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_003,ohare_2026-03-07_1s_15nm_bbox,w_0255,0.6,0.0,0.3,0.1,0.19999999999999998,0.7999999999999999,0.4
chi_clow_to_ohare_0256,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_013,ohare_2026-03-07_1s_15nm_bbox,w_0256,0.6,0.0,0.4,0.0,0.19999999999999996,1.0,0.19999999999999996
chi_clow_to_ohare_0257,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_012,ohare_2026-03-07_1s_15nm_bbox,w_0257,0.6,0.1,0.0,0.3,0.39999999999999997,0.2,0.8
chi_clow_to_ohare_0258,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_001,ohare_2026-03-07_1s_15nm_bbox,w_0258,0.6,0.1,0.1,0.2,0.39999999999999997,0.39999999999999997,0.6000000000000001
chi_clow_to_ohare_0259,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_002,ohare_2026-03-07_1s_15nm_bbox,w_0259,0.6,0.1,0.2,0.1,0.3999999999999999,0.6,0.4
chi_clow_to_ohare_0260,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_006,ohare_2026-03-07_1s_15nm_bbox,w_0260,0.6,0.1,0.3,0.0,0.39999999999999997,0.8,0.2
chi_clow_to_ohare_0261,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_041,ohare_2026-03-07_1s_15nm_bbox,w_0261,0.6,0.2,0.0,0.2,0.6000000000000001,0.19999999999999996,0.6
chi_clow_to_ohare_0262,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_001,ohare_2026-03-07_1s_15nm_bbox,w_0262,0.6,0.2,0.1,0.1,0.6000000000000001,0.4,0.3999999999999999
chi_clow_to_ohare_0263,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_024,ohare_2026-03-07_1s_15nm_bbox,w_0263,0.6,0.2,0.2,0.0,0.6000000000000001,0.6,0.19999999999999996
chi_clow_to_ohare_0264,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_041,ohare_2026-03-07_1s_15nm_bbox,w_0264,0.6,0.3,0.0,0.1,0.7999999999999999,0.19999999999999998,0.4
chi_clow_to_ohare_0265,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_016,ohare_2026-03-07_1s_15nm_bbox,w_0265,0.6,0.3,0.1,0.0,0.7999999999999999,0.4,0.19999999999999998
chi_clow_to_ohare_0266,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_144,ohare_2026-03-07_1s_15nm_bbox,w_0266,0.6,0.4,0.0,0.0,1.0,0.19999999999999996,0.19999999999999996
chi_clow_to_ohare_0267,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_005,ohare_2026-03-07_1s_15nm_bbox,w_0267,0.7,0.0,0.0,0.3,0.39999999999999997,0.39999999999999997,1.0
chi_clow_to_ohare_0268,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_004,ohare_2026-03-07_1s_15nm_bbox,w_0268,0.7,0.0,0.1,0.2,0.39999999999999997,0.5999999999999999,0.8
chi_clow_to_ohare_0269,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_003,ohare_2026-03-07_1s_15nm_bbox,w_0269,0.7,0.0,0.2,0.1,0.3999999999999999,0.7999999999999999,0.6
chi_clow_to_ohare_0270,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_013,ohare_2026-03-07_1s_15nm_bbox,w_0270,0.7,0.0,0.3,0.0,0.39999999999999997,1.0,0.39999999999999997
chi_clow_to_ohare_0271,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_023,ohare_2026-03-07_1s_15nm_bbox,w_0271,0.7,0.1,0.0,0.2,0.5999999999999999,0.39999999999999997,0.8
chi_clow_to_ohare_0272,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_001,ohare_2026-03-07_1s_15nm_bbox,w_0272,0.7,0.1,0.1,0.1,0.6,0.6,0.6
chi_clow_to_ohare_0273,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_006,ohare_2026-03-07_1s_15nm_bbox,w_0273,0.7,0.1,0.2,0.0,0.5999999999999999,0.8,0.39999999999999997
chi_clow_to_ohare_0274,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_042,ohare_2026-03-07_1s_15nm_bbox,w_0274,0.7,0.2,0.0,0.1,0.7999999999999999,0.3999999999999999,0.6
chi_clow_to_ohare_0275,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_016,ohare_2026-03-07_1s_15nm_bbox,w_0275,0.7,0.2,0.1,0.0,0.7999999999999999,0.6,0.3999999999999999
chi_clow_to_ohare_0276,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_145,ohare_2026-03-07_1s_15nm_bbox,w_0276,0.7,0.3,0.0,0.0,1.0,0.39999999999999997,0.39999999999999997
chi_clow_to_ohare_0277,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_005,ohare_2026-03-07_1s_15nm_bbox,w_0277,0.8,0.0,0.0,0.2,0.6000000000000001,0.6000000000000001,1.0
chi_clow_to_ohare_0278,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_003,ohare_2026-03-07_1s_15nm_bbox,w_0278,0.8,0.0,0.1,0.1,0.6000000000000001,0.8,0.8
chi_clow_to_ohare_0279,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_013,ohare_2026-03-07_1s_15nm_bbox,w_0279,0.8,0.0,0.2,0.0,0.6000000000000001,1.0,0.6000000000000001
chi_clow_to_ohare_0280,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_042,ohare_2026-03-07_1s_15nm_bbox,w_0280,0.8,0.1,0.0,0.1,0.8,0.6000000000000001,0.8
chi_clow_to_ohare_0281,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_024,ohare_2026-03-07_1s_15nm_bbox,w_0281,0.8,0.1,0.1,0.0,0.8,0.8,0.6000000000000001
chi_clow_to_ohare_0282,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_146,ohare_2026-03-07_1s_15nm_bbox,w_0282,0.8,0.2,0.0,0.0,1.0,0.6000000000000001,0.6000000000000001
chi_clow_to_ohare_0283,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_005,ohare_2026-03-07_1s_15nm_bbox,w_0283,0.9,0.0,0.0,0.1,0.8,0.8,1.0
chi_clow_to_ohare_0284,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_013,ohare_2026-03-07_1s_15nm_bbox,w_0284,0.9,0.0,0.1,0.0,0.8,1.0,0.8
chi_clow_to_ohare_0285,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_147,ohare_2026-03-07_1s_15nm_bbox,w_0285,0.9,0.1,0.0,0.0,1.0,0.8,0.8
chi_clow_to_ohare_0286,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_148,ohare_2026-03-07_1s_15nm_bbox,w_0286,1.0,0.0,0.0,0.0,1.0,1.0,1.0
chi_clow_to_ohare_0287,clow_to_ohare,Clow International Airport to O'Hare International Airport,variant_001,ohare_2026-03-07_1s_15nm_bbox,w_0287,0.25,0.25,0.25,0.25,0.0,0.0,0.0
chi_clow_to_midway_0001,clow_to_midway,Clow International Airport to Midway International Airport,variant_043,ohare_2026-03-07_1s_15nm_bbox,w_0001,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0
chi_clow_to_midway_0002,clow_to_midway,Clow International Airport to Midway International Airport,variant_044,ohare_2026-03-07_1s_15nm_bbox,w_0002,0.0,0.0,0.1,0.9,-1.0,-0.8,0.8
chi_clow_to_midway_0003,clow_to_midway,Clow International Airport to Midway International Airport,variant_045,ohare_2026-03-07_1s_15nm_bbox,w_0003,0.0,0.0,0.2,0.8,-1.0,-0.6000000000000001,0.6000000000000001
chi_clow_to_midway_0004,clow_to_midway,Clow International Airport to Midway International Airport,variant_046,ohare_2026-03-07_1s_15nm_bbox,w_0004,0.0,0.0,0.3,0.7,-1.0,-0.39999999999999997,0.39999999999999997
chi_clow_to_midway_0005,clow_to_midway,Clow International Airport to Midway International Airport,variant_047,ohare_2026-03-07_1s_15nm_bbox,w_0005,0.0,0.0,0.4,0.6,-1.0,-0.19999999999999996,0.19999999999999996
chi_clow_to_midway_0006,clow_to_midway,Clow International Airport to Midway International Airport,variant_048,ohare_2026-03-07_1s_15nm_bbox,w_0006,0.0,0.0,0.5,0.5,-1.0,0.0,0.0
chi_clow_to_midway_0007,clow_to_midway,Clow International Airport to Midway International Airport,variant_013,ohare_2026-03-07_1s_15nm_bbox,w_0007,0.0,0.0,0.6,0.4,-1.0,0.19999999999999996,-0.19999999999999996
chi_clow_to_midway_0008,clow_to_midway,Clow International Airport to Midway International Airport,variant_013,ohare_2026-03-07_1s_15nm_bbox,w_0008,0.0,0.0,0.7,0.3,-1.0,0.39999999999999997,-0.39999999999999997
chi_clow_to_midway_0009,clow_to_midway,Clow International Airport to Midway International Airport,variant_049,ohare_2026-03-07_1s_15nm_bbox,w_0009,0.0,0.0,0.8,0.2,-1.0,0.6000000000000001,-0.6000000000000001
chi_clow_to_midway_0010,clow_to_midway,Clow International Airport to Midway International Airport,variant_050,ohare_2026-03-07_1s_15nm_bbox,w_0010,0.0,0.0,0.9,0.1,-1.0,0.8,-0.8
chi_clow_to_midway_0011,clow_to_midway,Clow International Airport to Midway International Airport,variant_051,ohare_2026-03-07_1s_15nm_bbox,w_0011,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0
chi_clow_to_midway_0012,clow_to_midway,Clow International Airport to Midway International Airport,variant_052,ohare_2026-03-07_1s_15nm_bbox,w_0012,0.0,0.1,0.0,0.9,-0.8,-1.0,0.8
chi_clow_to_midway_0013,clow_to_midway,Clow International Airport to Midway International Airport,variant_053,ohare_2026-03-07_1s_15nm_bbox,w_0013,0.0,0.1,0.1,0.8,-0.8,-0.8,0.6000000000000001
chi_clow_to_midway_0014,clow_to_midway,Clow International Airport to Midway International Airport,variant_014,ohare_2026-03-07_1s_15nm_bbox,w_0014,0.0,0.1,0.2,0.7,-0.7999999999999999,-0.6,0.3999999999999999
chi_clow_to_midway_0015,clow_to_midway,Clow International Airport to Midway International Airport,variant_054,ohare_2026-03-07_1s_15nm_bbox,w_0015,0.0,0.1,0.3,0.6,-0.7999999999999999,-0.4,0.19999999999999996
chi_clow_to_midway_0016,clow_to_midway,Clow International Airport to Midway International Airport,variant_055,ohare_2026-03-07_1s_15nm_bbox,w_0016,0.0,0.1,0.4,0.5,-0.8,-0.19999999999999996,0.0
chi_clow_to_midway_0017,clow_to_midway,Clow International Airport to Midway International Airport,variant_056,ohare_2026-03-07_1s_15nm_bbox,w_0017,0.0,0.1,0.5,0.4,-0.8,0.0,-0.19999999999999996
chi_clow_to_midway_0018,clow_to_midway,Clow International Airport to Midway International Airport,variant_057,ohare_2026-03-07_1s_15nm_bbox,w_0018,0.0,0.1,0.6,0.3,-0.8,0.2,-0.39999999999999997
chi_clow_to_midway_0019,clow_to_midway,Clow International Airport to Midway International Airport,variant_058,ohare_2026-03-07_1s_15nm_bbox,w_0019,0.0,0.1,0.7,0.2,-0.8,0.39999999999999997,-0.5999999999999999
chi_clow_to_midway_0020,clow_to_midway,Clow International Airport to Midway International Airport,variant_059,ohare_2026-03-07_1s_15nm_bbox,w_0020,0.0,0.1,0.8,0.1,-0.8,0.6000000000000001,-0.8
chi_clow_to_midway_0021,clow_to_midway,Clow International Airport to Midway International Airport,variant_060,ohare_2026-03-07_1s_15nm_bbox,w_0021,0.0,0.1,0.9,0.0,-0.8,0.8,-1.0
chi_clow_to_midway_0022,clow_to_midway,Clow International Airport to Midway International Airport,variant_061,ohare_2026-03-07_1s_15nm_bbox,w_0022,0.0,0.2,0.0,0.8,-0.6000000000000001,-1.0,0.6000000000000001
chi_clow_to_midway_0023,clow_to_midway,Clow International Airport to Midway International Airport,variant_062,ohare_2026-03-07_1s_15nm_bbox,w_0023,0.0,0.2,0.1,0.7,-0.6,-0.7999999999999999,0.3999999999999999
chi_clow_to_midway_0024,clow_to_midway,Clow International Airport to Midway International Airport,variant_014,ohare_2026-03-07_1s_15nm_bbox,w_0024,0.0,0.2,0.2,0.6,-0.6,-0.6,0.19999999999999996
chi_clow_to_midway_0025,clow_to_midway,Clow International Airport to Midway International Airport,variant_063,ohare_2026-03-07_1s_15nm_bbox,w_0025,0.0,0.2,0.3,0.5,-0.6,-0.4,0.0
chi_clow_to_midway_0026,clow_to_midway,Clow International Airport to Midway International Airport,variant_006,ohare_2026-03-07_1s_15nm_bbox,w_0026,0.0,0.2,0.4,0.4,-0.6000000000000001,-0.2,-0.20000000000000007
chi_clow_to_midway_0027,clow_to_midway,Clow International Airport to Midway International Airport,variant_064,ohare_2026-03-07_1s_15nm_bbox,w_0027,0.0,0.2,0.5,0.3,-0.6,0.0,-0.39999999999999997
chi_clow_to_midway_0028,clow_to_midway,Clow International Airport to Midway International Airport,variant_065,ohare_2026-03-07_1s_15nm_bbox,w_0028,0.0,0.2,0.6,0.2,-0.6,0.19999999999999996,-0.6000000000000001
chi_clow_to_midway_0029,clow_to_midway,Clow International Airport to Midway International Airport,variant_066,ohare_2026-03-07_1s_15nm_bbox,w_0029,0.0,0.2,0.7,0.1,-0.6,0.3999999999999999,-0.7999999999999999
chi_clow_to_midway_0030,clow_to_midway,Clow International Airport to Midway International Airport,variant_067,ohare_2026-03-07_1s_15nm_bbox,w_0030,0.0,0.2,0.8,0.0,-0.6000000000000001,0.6000000000000001,-1.0
chi_clow_to_midway_0031,clow_to_midway,Clow International Airport to Midway International Airport,variant_068,ohare_2026-03-07_1s_15nm_bbox,w_0031,0.0,0.3,0.0,0.7,-0.39999999999999997,-1.0,0.39999999999999997
chi_clow_to_midway_0032,clow_to_midway,Clow International Airport to Midway International Airport,variant_069,ohare_2026-03-07_1s_15nm_bbox,w_0032,0.0,0.3,0.1,0.6,-0.4,-0.7999999999999999,0.19999999999999996
chi_clow_to_midway_0033,clow_to_midway,Clow International Airport to Midway International Airport,variant_070,ohare_2026-03-07_1s_15nm_bbox,w_0033,0.0,0.3,0.2,0.5,-0.4,-0.6,0.0
chi_clow_to_midway_0034,clow_to_midway,Clow International Airport to Midway International Airport,variant_006,ohare_2026-03-07_1s_15nm_bbox,w_0034,0.0,0.3,0.3,0.4,-0.4,-0.4,-0.19999999999999996
chi_clow_to_midway_0035,clow_to_midway,Clow International Airport to Midway International Airport,variant_006,ohare_2026-03-07_1s_15nm_bbox,w_0035,0.0,0.3,0.4,0.3,-0.4,-0.19999999999999996,-0.39999999999999997
chi_clow_to_midway_0036,clow_to_midway,Clow International Airport to Midway International Airport,variant_071,ohare_2026-03-07_1s_15nm_bbox,w_0036,0.0,0.3,0.5,0.2,-0.4,0.0,-0.6000000000000001
chi_clow_to_midway_0037,clow_to_midway,Clow International Airport to Midway International Airport,variant_072,ohare_2026-03-07_1s_15nm_bbox,w_0037,0.0,0.3,0.6,0.1,-0.4,0.19999999999999998,-0.7999999999999999
chi_clow_to_midway_0038,clow_to_midway,Clow International Airport to Midway International Airport,variant_073,ohare_2026-03-07_1s_15nm_bbox,w_0038,0.0,0.3,0.7,0.0,-0.39999999999999997,0.39999999999999997,-1.0
chi_clow_to_midway_0039,clow_to_midway,Clow International Airport to Midway International Airport,variant_015,ohare_2026-03-07_1s_15nm_bbox,w_0039,0.0,0.4,0.0,0.6,-0.19999999999999996,-1.0,0.19999999999999996
chi_clow_to_midway_0040,clow_to_midway,Clow International Airport to Midway International Airport,variant_074,ohare_2026-03-07_1s_15nm_bbox,w_0040,0.0,0.4,0.1,0.5,-0.19999999999999996,-0.8,0.0
chi_clow_to_midway_0041,clow_to_midway,Clow International Airport to Midway International Airport,variant_075,ohare_2026-03-07_1s_15nm_bbox,w_0041,0.0,0.4,0.2,0.4,-0.2,-0.6000000000000001,-0.20000000000000007
chi_clow_to_midway_0042,clow_to_midway,Clow International Airport to Midway International Airport,variant_076,ohare_2026-03-07_1s_15nm_bbox,w_0042,0.0,0.4,0.3,0.3,-0.19999999999999996,-0.4,-0.39999999999999997
chi_clow_to_midway_0043,clow_to_midway,Clow International Airport to Midway International Airport,variant_077,ohare_2026-03-07_1s_15nm_bbox,w_0043,0.0,0.4,0.4,0.2,-0.2,-0.2,-0.6000000000000001
chi_clow_to_midway_0044,clow_to_midway,Clow International Airport to Midway International Airport,variant_078,ohare_2026-03-07_1s_15nm_bbox,w_0044,0.0,0.4,0.5,0.1,-0.19999999999999998,-2.7755575615628914e-17,-0.8
chi_clow_to_midway_0045,clow_to_midway,Clow International Airport to Midway International Airport,variant_079,ohare_2026-03-07_1s_15nm_bbox,w_0045,0.0,0.4,0.6,0.0,-0.19999999999999996,0.19999999999999996,-1.0
chi_clow_to_midway_0046,clow_to_midway,Clow International Airport to Midway International Airport,variant_015,ohare_2026-03-07_1s_15nm_bbox,w_0046,0.0,0.5,0.0,0.5,0.0,-1.0,0.0
chi_clow_to_midway_0047,clow_to_midway,Clow International Airport to Midway International Airport,variant_080,ohare_2026-03-07_1s_15nm_bbox,w_0047,0.0,0.5,0.1,0.4,0.0,-0.8,-0.19999999999999996
chi_clow_to_midway_0048,clow_to_midway,Clow International Airport to Midway International Airport,variant_081,ohare_2026-03-07_1s_15nm_bbox,w_0048,0.0,0.5,0.2,0.3,0.0,-0.6,-0.39999999999999997
chi_clow_to_midway_0049,clow_to_midway,Clow International Airport to Midway International Airport,variant_082,ohare_2026-03-07_1s_15nm_bbox,w_0049,0.0,0.5,0.3,0.2,0.0,-0.4,-0.6000000000000001
chi_clow_to_midway_0050,clow_to_midway,Clow International Airport to Midway International Airport,variant_083,ohare_2026-03-07_1s_15nm_bbox,w_0050,0.0,0.5,0.4,0.1,-2.7755575615628914e-17,-0.19999999999999998,-0.8
chi_clow_to_midway_0051,clow_to_midway,Clow International Airport to Midway International Airport,variant_084,ohare_2026-03-07_1s_15nm_bbox,w_0051,0.0,0.5,0.5,0.0,0.0,0.0,-1.0
chi_clow_to_midway_0052,clow_to_midway,Clow International Airport to Midway International Airport,variant_085,ohare_2026-03-07_1s_15nm_bbox,w_0052,0.0,0.6,0.0,0.4,0.19999999999999996,-1.0,-0.19999999999999996
chi_clow_to_midway_0053,clow_to_midway,Clow International Airport to Midway International Airport,variant_086,ohare_2026-03-07_1s_15nm_bbox,w_0053,0.0,0.6,0.1,0.3,0.2,-0.8,-0.39999999999999997
chi_clow_to_midway_0054,clow_to_midway,Clow International Airport to Midway International Airport,variant_087,ohare_2026-03-07_1s_15nm_bbox,w_0054,0.0,0.6,0.2,0.2,0.19999999999999996,-0.6,-0.6000000000000001
chi_clow_to_midway_0055,clow_to_midway,Clow International Airport to Midway International Airport,variant_088,ohare_2026-03-07_1s_15nm_bbox,w_0055,0.0,0.6,0.3,0.1,0.19999999999999998,-0.4,-0.7999999999999999
chi_clow_to_midway_0056,clow_to_midway,Clow International Airport to Midway International Airport,variant_016,ohare_2026-03-07_1s_15nm_bbox,w_0056,0.0,0.6,0.4,0.0,0.19999999999999996,-0.19999999999999996,-1.0
chi_clow_to_midway_0057,clow_to_midway,Clow International Airport to Midway International Airport,variant_017,ohare_2026-03-07_1s_15nm_bbox,w_0057,0.0,0.7,0.0,0.3,0.39999999999999997,-1.0,-0.39999999999999997
chi_clow_to_midway_0058,clow_to_midway,Clow International Airport to Midway International Airport,variant_089,ohare_2026-03-07_1s_15nm_bbox,w_0058,0.0,0.7,0.1,0.2,0.39999999999999997,-0.8,-0.5999999999999999
chi_clow_to_midway_0059,clow_to_midway,Clow International Airport to Midway International Airport,variant_090,ohare_2026-03-07_1s_15nm_bbox,w_0059,0.0,0.7,0.2,0.1,0.3999999999999999,-0.6,-0.7999999999999999
